Initializing SD card...card initialized.
Timestamp (ISO8601),Pressure (Pa),Altitude AGL (m),Humidity (%),Temperature (°C)
0000-00-00T00:03:05:849,101296.914,0.801,43.060,26.050
0000-00-00T00:03:05:925,101297.320,0.766,43.060,26.070
0000-00-00T00:03:06:000,101297.602,0.743,43.060,26.070
0000-00-00T00:03:06:077,101298.500,0.668,43.080,26.070
0000-00-00T00:03:06:153,101298.352,0.680,43.070,26.070
0000-00-00T00:03:06:230,101297.320,0.766,43.060,26.080
0000-00-00T00:03:06:307,101297.117,0.783,43.040,26.080
0000-00-00T00:03:06:383,101296.734,0.815,43.030,26.080
0000-00-00T00:03:06:460,101298.133,0.699,43.040,26.070
0000-00-00T00:03:06:539,101297.734,0.732,43.030,26.070
0000-00-00T00:03:06:616,101298.898,0.635,43.030,26.070
0000-00-00T00:03:06:693,101299.172,0.612,43.060,26.040
0000-00-00T00:03:06:769,101300.078,0.537,43.100,26.050
0000-00-00T00:03:06:846,101300.656,0.488,43.030,26.080
0000-00-00T00:03:06:923,101301.016,0.459,43.080,26.070
0000-00-00T00:03:07:000,101300.438,0.507,43.030,26.070
0000-00-00T00:03:07:077,101299.227,0.608,43.080,26.070
0000-00-00T00:03:07:154,101300.148,0.531,43.090,26.050
0000-00-00T00:03:07:233,101299.961,0.547,43.090,26.070
0000-00-00T00:03:07:310,101300.688,0.486,43.080,26.040
0000-00-00T00:03:07:387,101300.453,0.506,43.060,26.070
0000-00-00T00:03:07:463,101300.773,0.479,43.080,26.050
0000-00-00T00:03:07:540,101301.289,0.436,43.040,26.070
0000-00-00T00:03:07:617,101301.609,0.409,43.080,26.050
0000-00-00T00:03:07:693,101300.312,0.517,43.080,26.050
0000-00-00T00:03:07:770,101301.055,0.456,43.080,26.040
0000-00-00T00:03:07:847,101300.836,0.474,43.090,26.050
0000-00-00T00:03:07:926,101300.195,0.527,43.110,26.050
0000-00-00T00:03:08:000,101299.789,0.561,43.140,26.050
0000-00-00T00:03:08:077,101298.969,0.629,43.080,26.050
0000-00-00T00:03:08:153,101298.461,0.671,43.110,26.040
0000-00-00T00:03:08:230,101297.789,0.727,43.140,26.050
0000-00-00T00:03:08:307,101297.969,0.713,43.160,26.050
0000-00-00T00:03:08:383,101299.922,0.550,43.150,26.050
0000-00-00T00:03:08:460,101299.023,0.625,43.120,26.020
0000-00-00T00:03:08:537,101299.422,0.592,43.180,26.020
0000-00-00T00:03:08:631,101299.016,0.625,43.150,26.040
0000-00-00T00:03:08:708,101298.891,0.636,43.190,26.020
0000-00-00T00:03:08:784,101298.492,0.669,43.180,26.050
0000-00-00T00:03:08:861,101299.922,0.550,43.180,26.020
0000-00-00T00:03:09:000,101300.172,0.529,43.180,26.050
0000-00-00T00:03:09:077,101299.719,0.567,43.200,26.050
0000-00-00T00:03:09:154,101299.812,0.559,43.220,26.020
0000-00-00T00:03:09:231,101300.289,0.519,43.250,26.020
0000-00-00T00:03:09:307,101299.859,0.555,43.270,26.040
0000-00-00T00:03:09:387,101299.922,0.550,43.310,26.050
0000-00-00T00:03:09:463,101299.570,0.579,43.290,26.020
0000-00-00T00:03:09:558,101299.445,0.590,43.370,26.050
0000-00-00T00:03:09:634,101299.633,0.574,43.400,26.040
0000-00-00T00:03:09:711,101299.836,0.557,43.460,26.040
0000-00-00T00:03:09:788,101300.820,0.475,43.450,26.070
0000-00-00T00:03:09:864,101300.727,0.483,43.500,26.050
0000-00-00T00:03:09:941,101300.102,0.535,43.560,26.040
0000-00-00T00:03:10:000,101300.148,0.531,43.630,26.070
0000-00-00T00:03:10:080,101300.273,0.520,43.630,26.050
0000-00-00T00:03:10:156,101300.008,0.543,43.690,26.020
0000-00-00T00:03:10:233,101299.242,0.606,43.740,26.050
0000-00-00T00:03:10:310,101299.531,0.582,43.770,26.040
0000-00-00T00:03:10:386,101299.000,0.627,43.770,26.020
0000-00-00T00:03:10:463,101300.500,0.502,43.820,26.040
0000-00-00T00:03:10:540,101299.531,0.582,43.830,26.050
0000-00-00T00:03:10:616,101300.016,0.542,43.850,26.050
0000-00-00T00:03:10:693,101300.539,0.499,43.880,26.050
0000-00-00T00:03:10:770,101300.516,0.501,43.910,26.040
0000-00-00T00:03:10:849,101300.867,0.471,43.930,26.040
0000-00-00T00:03:10:926,101300.812,0.476,43.990,26.040
0000-00-00T00:03:11:000,101300.406,0.509,44.020,26.040
0000-00-00T00:03:11:077,101299.977,0.546,43.990,26.040
0000-00-00T00:03:11:154,101299.391,0.594,44.020,26.040
0000-00-00T00:03:11:230,101300.086,0.536,44.030,26.010
0000-00-00T00:03:11:307,101301.164,0.446,44.090,26.020
0000-00-00T00:03:11:383,101301.227,0.441,44.100,26.010
0000-00-00T00:03:11:460,101299.828,0.558,44.100,26.020
0000-00-00T00:03:11:540,101300.617,0.492,44.110,26.050
0000-00-00T00:03:11:616,101300.539,0.499,44.090,26.010
0000-00-00T00:03:11:693,101299.086,0.619,44.140,26.020
0000-00-00T00:03:11:769,101298.547,0.664,44.170,26.020
0000-00-00T00:03:11:846,101299.070,0.621,44.120,26.040
0000-00-00T00:03:11:923,101299.570,0.579,44.120,26.040
0000-00-00T00:03:12:000,101299.812,0.559,44.130,26.040
0000-00-00T00:03:12:077,101298.719,0.650,44.120,26.020
0000-00-00T00:03:12:154,101298.477,0.670,44.160,26.040
0000-00-00T00:03:12:233,101298.445,0.673,44.130,26.000
0000-00-00T00:03:12:310,101299.844,0.557,44.170,26.040
0000-00-00T00:03:12:387,101298.547,0.664,44.140,26.020
0000-00-00T00:03:12:463,101298.859,0.639,44.170,26.000
0000-00-00T00:03:12:540,101298.992,0.627,44.180,26.040
0000-00-00T00:03:12:617,101298.633,0.657,44.170,26.040
0000-00-00T00:03:12:694,101299.953,0.548,44.200,26.010
0000-00-00T00:03:12:770,101299.914,0.551,44.180,26.010
0000-00-00T00:03:12:847,101298.906,0.634,44.200,26.010
0000-00-00T00:03:12:926,101299.453,0.589,44.220,26.020
0000-00-00T00:03:13:000,101298.516,0.667,44.180,26.020
0000-00-00T00:03:13:077,101298.531,0.666,44.180,26.010
0000-00-00T00:03:13:153,101300.461,0.505,44.200,26.010
0000-00-00T00:03:13:230,101299.742,0.565,44.200,26.010
0000-00-00T00:03:13:307,101299.812,0.559,44.180,26.010
0000-00-00T00:03:13:384,101300.828,0.474,44.220,26.010
0000-00-00T00:03:13:460,101300.227,0.524,44.210,26.020
0000-00-00T00:03:13:537,101301.398,0.427,44.210,26.000
0000-00-00T00:03:13:616,101300.188,0.527,44.210,26.010
0000-00-00T00:03:13:693,101300.461,0.505,44.250,26.020
0000-00-00T00:03:13:770,101300.125,0.533,44.200,26.000
0000-00-00T00:03:13:846,101299.531,0.582,44.190,26.010
0000-00-00T00:03:13:923,101300.898,0.469,44.200,26.010
0000-00-00T00:03:14:000,101300.258,0.522,44.190,26.040
0000-00-00T00:03:14:077,101300.289,0.519,44.240,26.020
0000-00-00T00:03:14:154,101300.961,0.464,44.220,26.010
0000-00-00T00:03:14:231,101300.711,0.484,44.180,26.040
0000-00-00T00:03:14:310,101299.266,0.604,44.190,26.000
0000-00-00T00:03:14:387,101299.328,0.599,44.180,26.010
0000-00-00T00:03:14:464,101298.164,0.696,44.200,26.020
0000-00-00T00:03:14:540,101299.109,0.617,44.200,26.020
0000-00-00T00:03:14:617,101299.984,0.545,44.200,26.010
0000-00-00T00:03:14:693,101300.227,0.524,44.200,26.010
0000-00-00T00:03:14:810,101300.250,0.522,44.190,26.020
